,제목,작가,장르,줄거리,url,썸네일,플랫폼,키워드
1236,복마전,기행,공포/스릴러,"설희를 비롯한 승무원들이
우주 스테이션 칼리의 시험 운행을 마치고
지구로 귀환하기 일주일 전,

가까운 곳에서 정체불명의 우주선 폭발이 일어나고,
10분 후 그 잔해들이 칼리를 덮친다.

그런데 잔해 중 발견된 괴박스에
붉은 글씨의 '마(魔)'가 새겨져 있다.

부사령관인 설희는 불길한 느낌을 받고 박스 개봉에 반대하지만,
선내로 들인 물건을 파악하고 보고해야 하는
스테이션 운영 방침에 따라 사령관 페기가 박스 개봉을 명령한다.

그날 이후, 승무원들은 모두 이상현상을 겪게 되고
박스를 개봉한 통신담당관 히데키를 시작으로
하나 둘 각자가 가진 트라우마에 잠식되어 죽어나간다.

불교 신화 속 아귀가 승무원들의 정신을 지배해
피바람을 일으켜나가는데...",https://webtoon.kakao.com/content/복마전/2805,https://kr-a.kakaopagecdn.com/P/C/2805/sharing/2x/b530806b-e152-46dc-895b-60b4e4981269.jpg,카카오웹툰,"['승무원', '스테이션', '박스', '개봉', '우주선']"
1237,영원의 주인,볕,로맨스,"태어날 때부터 항상 함께였기에
어릴 적부터 남매처럼 지내온 소꿉친구 '영원'과 '주인'.
남들에게 말할 수 없는 비밀이 있었으니,
둘은 가문의 저주로 인해 주종관계로 엮여 있다.

그리고 어느덧 열아홉.
주인은 영원을 속박한 불편한 저주를 풀어보고자 하는데…!
의리와 우정으로 뭉친 두 사람에게 싹트는 미묘한 감정과 방황—
그리고 따뜻함이 번져가는 학원 로맨스!",https://webtoon.kakao.com/content/영원의-주인/2844,https://kr-a.kakaopagecdn.com/P/C/2844/sharing/2x/10f93f8e-3d7d-4f95-8971-010e899d2c15.jpg,카카오웹툰,"['주인', '로맨스', '영원', '저주', '비밀']"
1238,꽃길까지 앞으로 한 걸음,"죤, 녹타",로맨스 판타지,"평생 힘을 뽑히며 살다가 결국 열여섯 살에 죽었다.

그렇게 모든 것이 끝난 줄 알았는데.
눈을 뜨니 과거로 돌아와 있었다.

다시 시작된 제물로서의 삶.
이번에도 평생 고통만 느끼다가 죽을 줄 알았는데.

갑자기 내 앞에 한 번도 본 적 없던 아빠가 나타났다.

나처럼 내 존재를 전혀 몰랐던 아빠가.


* * *


“내 힘은 언제 가져갈 거야?”

이반나의 말에 단테의 두 눈이 크게 흔들렸다.

“다들 그랬어. 당신은 언제 가져가?”
“……나는, 가져가지 않을 거다.”
“왜?”

이반나는 이해할 수 없었다. 모두가 제힘을 탐냈다.
인간을 위해 신께서 보내 주신 제물이라며 모두가 가지고 싶어 했다.
그런데 왜 이 사람은 거부하는 걸까?

“이제는 누구도 네 힘을 빼앗아 가지 못할 거다. 누구도 너를 괴롭히지 못할 거다. 내가 너를 지켜 주겠다.”
“내 힘을 가져가겠다는 거네.”
“그러지 않는다고…….”
“다들 그렇게 말하면서 내 힘을 뽑아 갔어. 날 감옥에 가둬 두고.”

고작 다섯 살의 아이가 한 말이라기엔 너무 잔혹했다. 하지만 어린 이반나의 얼굴은 아무런 감정도 깃들어 있지 않았다. 그게 당연하다는 듯.

완전히 망가져 버린 딸의 모습에 결국 단테는 완전히 무너져 내렸다.",https://webtoon.kakao.com/content/꽃길까지-앞으로-한-걸음/2845,https://kr-a.kakaopagecdn.com/P/C/2845/sharing/2x/b0be6eea-b681-4c38-9d1a-a481f004aaa2.jpg,카카오웹툰,"['아빠', '평생', '이반', '갑자기', '로서']"
1239,4명 중 1명은 죽는다,고민중,공포/스릴러,"‘급성 증발 증후군’
인체의 수분이 증기처럼 뿜어지는 발작으로 사망에 이르는 병이다.

세 사람을 한 그룹으로 발병하며,
그대로라면 3명 다 100% 사망한다.
하지만 그들이 또 다른 누군가를 감염 시킨다면?
감염자를 포함한 네 사람 중 1명만 죽는 게 가능해진다.

사망자를 줄이기 위해 감염자를 필요로 하는 이 병이 
전 지역에 발생하여, 각 나라들은 대응을 고심한다.

친구 사이, 회사 동료 사이, 범죄자들 사이 등
다양한 사람들 사이에 발병한 이 병은,
마치 ‘러시안 룰렛’처럼 1명은 반드시 죽기 때문에 
각자가 생존을 위한 욕망을 부딪히게 된다.

그런데...
어디선가 찾아온 현장조사원 S라는 사람이
발병자 주변을 맴돌며 취재하고 다닌다.
이 사람... 뭔가 이상하다... 평범한 사람은 아닌 것 같은데...",https://webtoon.kakao.com/content/4명-중-1명은-죽는다/2815,https://kr-a.kakaopagecdn.com/P/C/2815/sharing/2x/c5f5fbb7-b6a8-435d-ac0d-3660975b93a0.jpg,카카오웹툰,"['감염', '사망', '발병', '나라', '지역']"
1240,당신과는 절대,옥안,드라마,"섬에서 시어머니를 모시고 사는 정예는
가족에게 소홀한 시누이 염섭이 아무래도 마뜩잖다.

자기 삶이 가장 중요한 염섭에게도
가족에 목매는 정예가 성가시긴 마찬가지라서
만났다 하면 부딪히기 일쑤인 두 사람.

한 지붕 아래 살았다면 재앙이었을 것이나
서울에 사는 염섭이 섬까지 내려오는 일은 극히 드물었고
그렇게 간신히 유지되어오던 둘 사이의 암묵적 휴전협정은
갑작스러운 염섭의 귀향으로 위기를 맞는다.

그리고 바로 그날,
운명의 장난으로 정예는 자기만의 비밀을 그만
가장 들키고 싶지 않았던 염섭에게 들키고 마는데...

도무지 서로를 좋아할 수 없는 시누이와 올케는
그날을 기점으로 생각지 못한 방향으로 얽히기 시작한다.",https://webtoon.kakao.com/content/당신과는-절대/2831,https://kr-a.kakaopagecdn.com/P/C/2831/sharing/2x/c0000f86-81b9-42fe-8fb0-97a0bda1833c.jpg,카카오웹툰,"['시누이', '정예', '염섭', '극히', '드라마']"
1241,귀환용사의 골목식당,"탕슉, 김무엘, 건마",액션/무협,"마계의 침공에서 정령계를 구하고 10년 만에 지구로 귀환한 경호. 그런데 돌아온 지구도 정령계처럼 마계 침공을 받았다니? 
엄마와 함께 식당을 하며 평범하게 살길 꿈꾸던 경호는 과연 마계로부터 지구를 지킬 수 있을까?",https://webtoon.kakao.com/content/귀환용사의-골목식당/2846,https://kr-a.kakaopagecdn.com/P/C/2846/sharing/2x/12fe2f6c-2d1e-4230-900c-578441e451a0.jpg,카카오웹툰,"['경호', '지구', '액션', '정령', '침공']"
1242,모든 게 착각이었다,"과앤, 밈바",로맨스 판타지,"책 속에서 다시 태어난 발로즈가의 차녀 두루아는 책의 내용을 떠올리며 무언가 잘못됐다는 것을 깨닫는다.
자신은 소설 속 여주 앨리스를 질투하는 악녀에 불과하며 남주 녹턴에 의해 화형당해 죽게 되는 것이다.
두루아는 살아남기 위해 의도적으로 남주인 녹턴 에드가에게 접근하지만 웬걸, 주인공이란 말이 무색하게 녹턴은 불신덩어리 악역 그 자체였다.
어떻게든 그의 곁에 붙어 가까워지려 해도 그럴수록 오히려 자신의 존재 가치를 시험당한다.

""또 와, 발로즈.""
그럼에도 녹턴은 두루아가 자신의 곁에 남기를 바라는데...

""녹턴 에드가는 지독한 악당이야!""
그 와중에 본래 남주와 잘 되어야 할 여주인 앨리스 리모란드는 녹턴을 피하라고 하고,

""저와 결혼해 주시겠습니까?
서브 남주인 애런 클레이모어와는 약혼까지 하게 된다.

한 치 앞을 보기 어려운 난장판. 과연 두루아는 원작의 결말을 피해 자신을 지킬 수 있을까.",https://webtoon.kakao.com/content/모든-게-착각이었다/2847,https://kr-a.kakaopagecdn.com/P/C/2847/sharing/2x/4bf936be-2399-48db-be35-729f07bd1b10.jpg,카카오웹툰,"['두루', '녹턴', '주인', '앨리스', '여주']"
1243,황태자의 첩,"잠호, 일린",로맨스,"어미와 오라버니를 잡아먹고, 곁에 있으면 불운이 끊이질 않는다 여겼던 여인 ‘수련’.
그녀가 황태자의 후궁이 되었다. 

“내 곁에만 있어다오.”
또다시 누군가 상처입을 까 궁궐 깊숙한 곳에 죽은 듯 조용히 지내려던 그녀였는데,
어째서인지 황태자 ‘무헌’은 자꾸만 그녀에게 밝은 손길을 내민다.

‘나도 이 손을 잡으면 행복해질 수 있을까…?’
황태자의 곁에 선 자신을 꿈꾸기 시작하는 수련.

과연 수련은 자신의 불운을 딛고 일어서 앞으로 나아갈 수 있을까?",https://webtoon.kakao.com/content/황태자의-첩/2848,https://kr-a.kakaopagecdn.com/P/C/2848/sharing/2x/75d01009-fc5f-4a4d-a21e-312c9a68e47c.jpg,카카오웹툰,"['황태자', '불운', '수련', '궁궐', '무헌']"
1244,검술명가 막내아들,"AZI, 이제원, 황제펭권",액션/무협,"세계 제일의 검술명가 룬칸델. 
그곳에서 수치라 불리는 룬칸델 최악의 둔재
'진'
가문에서 추방당한 그는 그림자의 신 '솔더렛'과의 계약을 통해 힘을 얻기 시작한다.
하지만... 잠을 자던 도중 비참하게 살해당하고 마는데... .

눈을 뜬 그는 자신이 과거로 거로 회귀했다는 사실을 깨닫는다.
그는 자신을 죽음으로 몰고간 자들에게 복수를 다짐하고
전생과는 다른 삶을 살 것을 맹세한다.",https://webtoon.kakao.com/content/검술명가-막내아들/2852,https://kr-a.kakaopagecdn.com/P/C/2852/sharing/2x/67a35337-ddc0-4f2c-8d07-198026bdf832.jpg,카카오웹툰,"['그림자', '수치', '시작', '액션', '가문']"
1245,간지몬스터,"삼준(WHYNOTME), 얼갈이, 삼구(WHYNOTME)",학원/판타지,"학교 공식 셔틀인 찐따 차은호. 
같은 반 여자애인 류안나를 혼자 짝사랑하지만,
그럴수록 일진 김성규와 안준태의 괴롭힘만 심해진다.
그러던 어느 날, 은호는 외모 보정 어플 <아이싱>을 알게 되고,
<아이싱>으로 반쯤 장난삼아 만든 부캐 '간지몬스터'를 
SNS에 올렸다가 하루아침에 엄청난 슈퍼스타가 된다.

하지만 여전히 현실에서 안나와의 거리는 좁혀지지 않고,
대신 학교에서 소문난 흑막녀 리아가 은호에게 다가온다.
은호가 '간지몬스터'임을 눈치챈 리아는 은호에게 솔깃한 제안을 한다.
'간지몬스터'로 자신을 도와주면, 학교에서도 진짜 '간지남'으로 만들어주겠다는 것!

부캐였던 '간지몬스터'가 본캐화되면서, 은호의 학교생활도 송두리째 뒤바뀌어 버리는데…",https://webtoon.kakao.com/content/간지몬스터/2619,https://kr-a.kakaopagecdn.com/P/C/2619/sharing/2x/9fe4d135-2f70-4cf7-b757-10967ddbf075.jpg,카카오웹툰,"['학교', '몬스터', '부캐', '간지', '괴롭힘']"
1246,황제궁 옆 마로니에 농장,"올차, 정연",로맨스 판타지,"황궁 한가운데에 알박기라니?

위대한 제국의 젊은 황제 이스칸다.
웅장하고 완전무결한 황궁을 꿈꾸던 그의 앞에 나타난 최대 위기,
'태양의 손'을 가진 상경 소녀, 헤이즐 메이필드.

자신의 땅임을 주장하며 황궁 한복판을 차지한 마로니에 농장.
난데없는 농촌 체험, 코를 자극하는 거름 냄새에
일생일대의 숙적이 된 소녀는 황제의 친구들까지 슬금슬금 포섭해나가는데...

""더는 좌시할 수 없다. 이건 황제에 대한 명백한 도전이야!""
",https://webtoon.kakao.com/content/황제궁-옆-마로니에-농장/2853,https://kr-a.kakaopagecdn.com/P/C/2853/sharing/2x/d29049db-3ff8-4fcf-9dfd-dc88ae375efa.jpg,카카오웹툰,"['황궁', '황제', '체험', '일생', '농장']"
1247,나의 꼬마 선생님,심우도,드라마,"마흔한 살 된 엄마, 마흔 살 남편, 다섯 살 된 아이,
이렇게 세 식구가 청주의 작은 빌라에서 함께 살고 있다.

결혼 5년 만에 찾아온 아이는 너무도 사랑스럽지만,
아이를 돌보는 일은 마냥 즐겁지만은 않다.

잠은 부족하고, 몸 여기저기 아픈 곳은 늘어가고,
아이의 기분에 휘둘리다 보면,
하루에도 몇 번씩 천국과 지옥을 오가는 롤러코스터를 타게 된다.

그런데 그 속에서 세 식구는 나란히 성장한다.
아이의 몸이 크는 만큼, 부부의 마음도 조금씩 깊고 넓어진다.

아이는 우리가 생각지도 못한 말들을 내뱉고,
짐작하지도 못한 마음을 보여준다.

때 묻지 않은 그 순수함에 감탄하며,
아이를 통해 사랑을 배운다. ",https://webtoon.kakao.com/content/나의-꼬마-선생님/2841,https://kr-a.kakaopagecdn.com/P/C/2841/sharing/2x/0ed11107-b71a-4d9b-9579-bdca259f7019.jpg,카카오웹툰,"['마음', '지도', '짐작', '남편', '엄마']"
1248,106,강태경,액션/무협,"근미래 대한민국, 청소년 강력 범죄에 대응하여
초법적인 군사교정시설 106교육대가 창설된다.

106, 군사 교정시설을 가장한 그곳에서 일어나는
끔찍한 비밀을 마주한 아이들.

김은, 우남우, 이도원과 채용주.
13호실로 묶인 네 명의 아이들은
그 끔찍한 비밀에 휘말리거나 스스로 발을 들이며
106교육대에 전면으로 반기를 든다.",https://webtoon.kakao.com/content/106/2837,https://kr-a.kakaopagecdn.com/P/C/2837/sharing/2x/0db98023-1fe2-4352-a4a3-c2110a66ce30.jpg,카카오웹툰,"['군사', '교육', '교정', '시설', '대한민국']"
1249,슈공녀,"해시, 꿀이흐르는",로맨스 판타지,"몰락 귀족 가문에서 기사의 딸로 태어나 서글픈 생을 살았던 발리아.
그녀에게 다시 한번, 기회가 찾아온다.
회귀한 생을 더 행복하게, 돈 걱정 없이 살기 위해 신전의 공녀가 되기로 한 발리아.
제국의 제일가는 미남이자 최고위 귀족인 슈덴의 아내가 되는데...!
슈덴의 공녀, 발리아. 과연 그녀의 운명은?

ⓒ꿀이흐르는,해시,노노/동아,지티이엔티",https://webtoon.kakao.com/content/슈공녀/2854,https://kr-a.kakaopagecdn.com/P/C/2854/sharing/2x/2e544344-cf99-4898-9d7a-df7dbe27b6a6.jpg,카카오웹툰,"['발리', '귀족', '걱정', '미남', '슈덴']"
1250,싸움귀,옥한돌,액션/무협,"지옥 최강의 싸움귀 아수라
그러나 더는 싸울 상대가 없어 지루한 나날을 보내던 중
이승의 최강자 제석천이 나타난다는 소식을 듣게 되고 
제석천과 싸우기 위해 이승으로 내려가게 되는데...",https://webtoon.kakao.com/content/싸움귀/2849,https://kr-a.kakaopagecdn.com/P/C/2849/sharing/2x/8a07bbf7-20ef-4c8d-a264-8618f02d6278.jpg,카카오웹툰,"['아수라', '나날', '무협', '상대', '소식']"
1251,잠만 자도 랭커,"천진희, 워럭",학원/판타지,"“언니, 30초쯤 쉰 거 맞지? 내 착각 아니지?""
“……응.”

15시간 사냥한 뒤 잠깐 쉬자고 하더니 30초 만에 다시 일어나 사냥을 시작한 현성.
사실 현성에게는 특별한 스킬이 있다.

[타나노스의 기면증 스킬이 발동됩니다.]
[강제로 수면 상태에 빠지게 됩니다.]

한숨 자고 일어났더니 아이템을 얻는다?
신(GOD) 등급 직업, 타나노스의 후예 멈추지 않는 현성의 호쾌한 행보를 주목하라.",https://webtoon.kakao.com/content/잠만-자도-랭커/2858,https://kr-a.kakaopagecdn.com/P/C/2858/sharing/2x/18a50c80-62d5-4dfc-8a37-a2d57c5b71d2.jpg,카카오웹툰,"['노스', '타나', '자고', '사냥', '주목']"
1252,곤,수신지,드라마,"여성들이 사라져버린(gone) 가상의 세상.

그녀들이 사라져야만 하는 이유는
국가가 낙태죄를 더 '실효성’있게
처벌하기로 결정했기 때문이다.

낙태죄가 생긴 1953년 이후
한 번이라도 낙태 수술을 받은 경험이 있는 여성은
처벌을 받게 되는데

IAT라는 검사를 통해 낙태 유무를 손쉽게 알 수 있으며
이 결과 '양성'으로 판명되면 실형을 선고받는 국가에서
여성들은 살아남을 수 있을까?

지금부터 시작될 불편한 이야기 <곤(GONE)>",https://webtoon.kakao.com/content/곤/2843,https://kr-a.kakaopagecdn.com/P/C/2843/sharing/2x/8582c5ff-0509-473d-84c1-a0ddc459d549.jpg,카카오웹툰,"['여성', '낙태죄', '처벌', '국가', '검사']"
1253,폭군 천제님께 간택되기 싫었습니다만,"IIAKI, 라쿤, 탐하다",로맨스 판타지,"「‘폭군’ 천제의 간택전.

하늘님께서 아내를 뽑는 축제, 혹은 전쟁.
천후 간택전이 드디어 시작되었다.

온 나라 안의 모든 선녀님들이 다 모여서 최후의 1인이 남을 때까지 치열한 경쟁을 벌인다는데…….」

……는 남의 일이고요.
간택전에서 잘만 해내면 공무원 특채가 가능하다니. 인간계나 하늘나라나 공무원이 최고 아니겠어요? 그러니 이번 간택전의 미션은 공무원! 천궁 직속 7급 공무원이다!

아니, 나는 그저 공무원을 목표로 했을 뿐인데, 왜 자꾸 천제님과 엮이는 거냐고요!",https://webtoon.kakao.com/content/폭군-천제님께-간택되기-싫었습니다만/2857,https://kr-a.kakaopagecdn.com/P/C/2857/sharing/2x/3d6ebb05-cb68-484a-a41c-62daad911173.jpg,카카오웹툰,"['간택', '공무원', '천제', '천후', '로맨스']"
1254,결혼 장사,"앤트스튜디오, 한흔, KEN",로맨스 판타지,"사치스러운 악처, 비앙카 드 아르노.
모두에게 버림받고 죽어가던 그때, 비앙카는 기적적으로 열여덟 살로 회귀한다.

절연 상태나 다름없는 친정, 아르노 백작령의 그 누구도 자신을 좋아하지 않는다.
고립된 나의 입지를 다지려면, 후계자가 필요하다….

""당신의 아이를 낳을 준비가 되었어요.""
""…그 이야기는 나중에 합시다.""


""우리 결혼이 얼마짜리였죠? 그 값을 하겠다는 거예요.""",https://webtoon.kakao.com/content/결혼-장사/2859,https://kr-a.kakaopagecdn.com/P/C/2859/sharing/2x/546c7574-ccac-4fd9-aba1-3cd471a2ccd4.jpg,카카오웹툰,"['아르노', '기적', '비앙카', '악처', '로맨스']"
1255,얼음꽃 기사,"토와와, 진주하",로맨스 판타지,"뛰어난 검술을 지닌 율리아는 사랑했던 남자에게 이용당하다 살해된다.
그저 저주로 인해 추악한 얼굴로 살아갔을 뿐이었는데….

죽음을 앞둔 순간,
저주가 풀리는 것을 목격하며 과거로 회귀한 그녀.
이제는 자신만을 위해 살아가리라 다짐한다.",https://webtoon.kakao.com/content/얼음꽃-기사/2860,https://kr-a.kakaopagecdn.com/P/C/2860/sharing/2x/3b3959a3-6ee9-431b-ada6-5991ec8cf4ea.jpg,카카오웹툰,"['검술', '과거', '남자에게', '다짐', '로맨스']"
1256,역대급 창기사의 회귀,"조후상, 스튜디오 이너스, 조선생님",액션/무협,"무패의 창기사.
기사는 검을 써야만 한다는 고정관념을 철저히 깨부순 
공작 가문의 빛나는 별. 제국의 오랜 내전을 일시에 종식시킨 대영웅. 
그 이름은 바로 '조슈아 샌더스'.

황제의 역대 최강의 창이라고도 불리는 그가 명성에 어울리지 않는     
검붉은 피를 울컥거리고 있었다. 다른 누구도 아닌 자신의 주군, 
카이사르 황제의 손에 의해...
""카이사르, 이렇게 끝날 거라 생각하지 마라!!""
폭발 마법진에 의해 죽음을 앞둔 그 순간, 수십 년을 함께 해온 창 
'루기아'가 엄청난 기운을 내뿜기 시작하는데...
낯이 익은 이곳은 설마... 어렸을 때 살던 마구간?
몸도 어려졌잖아?! 루기아 너 대체 정체가 뭐야?

다시 유년시절로 돌아온 조슈아! 그의 사이다 복수극이 시작된다!",https://webtoon.kakao.com/content/역대급-창기사의-회귀/2861,https://kr-a.kakaopagecdn.com/P/C/2861/sharing/2x/5d71580b-be70-4314-8c92-8ab9843ee613.jpg,카카오웹툰,"['기아', '시작', '황제', '가문', '거리']"
1257,남산도서관 환생 북클럽,송송이,판타지 드라마,"남산도서관 사서로 부임한 '준하'.
준하는 부임 첫날, 도서관에 숨어 사는 '썸머'를 만나게 된다.
썸머는 99년에 남산에서 죽었지만,
당시의 모습 그대로 머물러있는 특별한 존재.
그런 썸머가 인간 꼴을 유지할 수 있는 비결은 바로 책 읽기다.

책을 읽으며 감정을 느끼면
살아있는 사람처럼 생각하고 행동할 수 있다.
척 보기엔 보통 사람과 다름없는 썸머에게도
한 가지 특이 사항이 있으니,
썸머는 자기가 죽은 1999년 이후 태어난 사람,
만들어진 물건과는 교류할 수 없다.

그런데 준하만큼은 예외.
자신이 죽은 이후 태어난 준하인데, 왜 서로 볼 수 있는 걸까?
썸머는 준하가 환생의 열쇠라고 생각하고,
그를 꼬드겨 책 읽기 모임을 만들려 한다.

하지만 준하는 그런 썸머의 제안에 관심이 없다.
그러던 중, 준하는 썸머와 과거에 인연이 있었다는 것을 알게 되고,
썸머의 환생으로 자신의 어두운 과거를
수정할 수 있으리란 희망을 보게 된다.
이렇게 두 사람의 남산도서관 환생 북클럽이 시작된다.",https://webtoon.kakao.com/content/남산도서관-환생-북클럽/2835,https://kr-a.kakaopagecdn.com/P/C/2835/sharing/2x/1decffb3-8142-4a2d-8b63-d389a1802f2d.jpg,카카오웹툰,"['남산', '이후', '서관', '교류', '보기']"
1258,후궁계약,"밥꾹, 붉은마녀, 레죵",로맨스 판타지,"사신이란 별명으로 불리는 자객 예서는
어느 날 수상한 남자에게 거액의 비밀 의뢰를 받는다.

""성국 황제의 후궁으로 입궁해 다오. 그게 내 의뢰이다.""

뭐야 이거? 자객을 후궁으로 고용해서 뭘 하려고?

""왜. 존귀하신 황제께서 미녀 자객한테 한번 먹혀보고 싶대?""
""뭐 그쪽도 전혀 흥미가 없는 건 아닌데.""

……농담이 안 통하는 의뢰인이네.

망설임은 컸지만 거액의 선금을 챙긴 뒤 의뢰를 받았다.
그런데…… 의뢰인 이 자식? 황제 본인이었어?!",https://webtoon.kakao.com/content/후궁계약/2862,https://kr-a.kakaopagecdn.com/P/C/2862/sharing/2x/18bca0a8-8319-4457-a562-cb0ed489bb41.jpg,카카오웹툰,"['황제', '의뢰', '자객', '로맨스', '비밀']"
1259,기숙사(死),"이제환, 나는나야",공포/스릴러,"""사람이 네 명이 모이면 한 명은 정상이 아니다""

요리과가 있는 세이 미디어 고등학교로 2학기 편입을 한
평범한 학생 김민제는 기숙사 4인실에 입사하게 된다.

하지만 룸메이트들은 모두 하나같이 정상이 아니었고
오히려 평범한 김민제를 이상한 사람 취급을 한다.

다수에 의해 결정되는 비정상.

김민제는 1학기 때 자신과 같은 일을 겪었던
고병철과 함께 살인 계획을 짜며
정말로 점점 정상이 아니게 되어가는데..",https://webtoon.kakao.com/content/기숙사/2148,https://kr-a.kakaopagecdn.com/P/C/2148/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['민제', '정상', '학기', '고등학교', '공포']"
1260,단두 (斷頭),"붉은 발, 이동욱",액션/무협,"""부모님을 죽인 원수를 갚기 위해 분투하는
단영, 단린 오누이의 복수 여정""

창현표국의 국주는 가족과 함께 표행을 나섰다가 
그를 죽이라고 사주 받은 두 낭인에 의해
아내와 함께 끔찍하게 살해된다.

오빠인 단영은 강에 빠졌고 
단린은 살인을 사주한 부국주에게 구출되어 
그의 수양딸로 자라난다.

은거고수 천태환에게 구해진 단영,
하지만 그의 명을 끊을 때까지
추적을 이어가는 부국주의 자객.

단영은 가까스로 사숙을 찾아 무술을 배우고
본격적으로 복수행의 여정을 시작한다.",https://webtoon.kakao.com/content/단두-斷頭/1825,https://kr-a.kakaopagecdn.com/P/C/1825/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['단영', '여정', '사주', '무협', '원수']"
1261,헤븐 투 헬,김종훈,학원/판타지,"신앙심 깊고 고귀한 대천사장 '아사엘’은 
어느 날 신으로부터 한 가지 명을 받는다. 

제2의 메시아 탄생을 위해 새로 간택된 
예비성모 ‘마리얌’을 천국으로 데려오라는 것.

한달음에 찾아간 그녀는 예상과도 너무나 달랐으니.
융통성 제로의 율법 꼰대 아사엘, 
개차반 견습 수녀 마리얌과 만나다!

상극의 성격을 지닌 두 사람의 만남으로 
신의 계획은 여러 번 위기를 맞지만
천국으로 향하는 여정에서 갖가지 난관을 함께 넘기는데…

누구보다 신앙심 깊었던 대천사 아사엘이 
아홉 지옥의 나락으로 떨어진 사연은? 

지옥의 가장 깊은 밑바닥에서 천국의 가장 높은 꼭대기까지, 
신을 죽이기 위한 복수의 여정을 시작하게 된다.",https://webtoon.kakao.com/content/헤븐-투-헬/1336,https://kr-a.kakaopagecdn.com/P/C/1336/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['아사', '천국', '신앙심', '만남', '복수']"
